tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,2220,0.05,{0: 2220},2220,0,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,12734,24.1,{0: 12734},12734,0,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,Boeny,MDG,39594,34.07,{0: 39594},39594,0,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,Bongolava,MDG,264463,214.81,"{0: 264443, 1: 20}",264443,20,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,Itasy,MDG,2443,0.01,{0: 2443},2443,0,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,Melaky,MDG,290170,717431.31,"{0: 93903, 1: 153202, 2: 43029, 3: 36}",93903,153202,43029,36,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,Menabe,MDG,115916,1398.93,"{0: 110801, 1: 5115}",110801,5115,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,1872,0.0,{0: 1872},1872,0,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,16,0.0,{0: 16},16,0,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,236459,46864.47,"{0: 187913, 1: 47956, 2: 590}",187913,47956,590,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,Manica,MOZ.4_1,1550923,381934.64,"{0: 634876, 1: 858766, 2: 57281}",634876,858766,57281,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,481653,216.33,{0: 481653},481653,0,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,2012974,327118545.61,"{0: 284359, 1: 462418, 2: 455992, 3: 778518, 4: 31687}",284359,462418,455992,778518,31687,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,Tete,MOZ.10_1,42113,0.45,{0: 42113},42113,0,0,0,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,749228,86616.8,"{0: 660350, 1: 85751, 2: 3127}",660350,85751,3127,0,0,0
