tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,1020875,51136867.55,"{0: 4501, 1: 110780, 2: 471568, 3: 434026}",4501,110780,471568,434026,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,631756,144405.27,"{0: 316244, 1: 315512}",316244,315512,0,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Analamanga,MDG,4679099,53320144.29,"{0: 4586, 1: 177514, 2: 4400241, 3: 96758}",4586,177514,4400241,96758,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,1375888,43356012.5,"{0: 142196, 1: 288157, 2: 588842, 3: 356693}",142196,288157,588842,356693,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,9,0.0,{0: 9},9,0,0,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Atsinanana,MDG,985842,25540939.44,"{0: 209312, 1: 272974, 2: 147047, 3: 356509}",209312,272974,147047,356509,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Betsiboka,MDG,240789,783959.95,"{0: 131799, 1: 75562, 2: 33004, 3: 424}",131799,75562,33004,424,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Boeny,MDG,26342,1.93,{0: 26342},26342,0,0,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Bongolava,MDG,576641,235969.81,"{0: 255343, 1: 295820, 2: 25478}",255343,295820,25478,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,216430,573.4,"{0: 216194, 1: 236}",216194,236,0,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Itasy,MDG,736723,6483846.43,"{0: 4931, 1: 387710, 2: 344082}",4931,387710,344082,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Melaky,MDG,3935,0.29,{0: 3935},3935,0,0,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Menabe,MDG,91397,58.49,{0: 91397},91397,0,0,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Sava,MDG,98799,13392.39,"{0: 78733, 1: 20066}",78733,20066,0,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Sofia,MDG,483880,73814.24,"{0: 382487, 1: 100804, 2: 589}",382487,100804,589,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,1831660,8679891.89,"{0: 103853, 1: 923473, 2: 804334}",103853,923473,804334,0,0,0
1986,SH251986,NONAME,1986-03-07 12:00,1986-03-20 00:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,209289,169.23,{0: 209289},209289,0,0,0,0,0
