tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Madagascar,MDG,Boeny,MDG,71,0.0,{0: 71},71,0,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Madagascar,MDG,Diana,MDG,280683,58.75,{0: 280683},280683,0,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Madagascar,MDG,Melaky,MDG,33212,1.58,{0: 33212},33212,0,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Madagascar,MDG,Sava,MDG,17359,1.63,{0: 17359},17359,0,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Madagascar,MDG,Sofia,MDG,148,0.0,{0: 148},148,0,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,1458,160.18,{0: 1458},1458,0,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Mozambique,MOZ,Manica,MOZ.4_1,413494,91.39,{0: 413494},413494,0,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,52307,2.14,{0: 52307},52307,0,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,1856939,4231330.97,"{0: 1096139, 1: 616986, 2: 134757, 3: 9057}",1096139,616986,134757,9057,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Mozambique,MOZ,Tete,MOZ.10_1,265752,25568.77,"{0: 114587, 1: 151165}",114587,151165,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,3682687,28169843.26,"{0: 1495675, 1: 1195977, 2: 687239, 3: 303796}",1495675,1195977,687239,303796,0,0
