tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2023,SH112023,FREDDY,2023-02-03 06:00,2023-03-12 00:00,JTWC,Madagascar,MDG,3397870,354474034.8362896,"{0: 980040, 1: 1104965, 2: 668361, 3: 644504}"
2023,SH112023,FREDDY,2023-02-03 06:00,2023-03-12 00:00,JTWC,Mauritius,MUS,458325,119119975.2439115,"{0: 142, 1: 34205, 2: 423658, 3: 320}"
2023,SH112023,FREDDY,2023-02-03 06:00,2023-03-12 00:00,JTWC,Mozambique,MOZ,2042503,120688776.9354657,"{0: 703244, 1: 735547, 2: 321706, 3: 281999, 4: 7}"
2023,SH112023,FREDDY,2023-02-03 06:00,2023-03-12 00:00,JTWC,Reunion,REU,289946,10083093.546460154,"{0: 6, 1: 272630, 2: 17310}"
