tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Madagascar,MDG,Antananarivo,MDG.1_1,138252,818.4177045906949,{0: 138252}
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Madagascar,MDG,Antsiranana,MDG.2_1,20,0.001933712732512584,{0: 20}
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Madagascar,MDG,Fianarantsoa,MDG.3_1,850625,392952.32788666454,"{0: 668310, 1: 179036, 2: 3279}"
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Madagascar,MDG,Mahajanga,MDG.4_1,5880,1.4804146122961082,{0: 5880}
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Madagascar,MDG,Toamasina,MDG.5_1,104,0.40001662583581205,{0: 104}
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Madagascar,MDG,Toliary,MDG.6_1,793787,8252089.743707084,"{0: 80451, 1: 547654, 2: 165682}"
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,230834,37977.92477507749,"{0: 159110, 1: 71724}"
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Mozambique,MOZ,Nampula,MOZ.7_1,1317699,54553930.45703262,"{0: 2986, 1: 367214, 2: 900518, 3: 46981}"
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Mozambique,MOZ,Nassa,MOZ.8_1,210138,48797.42671759863,"{0: 135018, 1: 75120}"
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Mozambique,MOZ,Sofala,MOZ.9_1,230,0.03884526340012676,{0: 230}
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Mozambique,MOZ,Tete,MOZ.10_1,25,3.1658201995439534e-05,{0: 25}
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Mozambique,MOZ,Zambezia,MOZ.11_1,684019,902022.976868135,"{0: 353906, 1: 325138, 2: 4975}"
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Reunion,REU,Saint-Paul,REU.3_1,2,4.395706456775643e-05,{0: 2}
