tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,2665,0.19,{0: 2665},2665,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Analamanga,MDG,7801,0.4,{0: 7801},7801,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,778840,725012.97,"{0: 583545, 1: 161755, 2: 33540}",583545,161755,33540,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Betsiboka,MDG,11298,14.79,{0: 11298},11298,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Boeny,MDG,32958,92.45,{0: 32958},32958,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Bongolava,MDG,376617,985.96,"{0: 371216, 1: 5401}",371216,5401,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Diana,MDG,2106,0.04,{0: 2106},2106,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,41,0.0,{0: 41},41,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Ihorombe,MDG,5559,0.08,{0: 5559},5559,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Itasy,MDG,17809,0.04,{0: 17809},17809,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Melaky,MDG,290790,1840726.6,"{0: 36814, 1: 84675, 2: 169301}",36814,84675,169301,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Menabe,MDG,696899,738957.48,"{0: 221739, 1: 433231, 2: 41929}",221739,433231,41929,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Sava,MDG,12111,0.28,{0: 12111},12111,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Sofia,MDG,93195,17.68,{0: 93195},93195,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,43183,1.15,{0: 43183},43183,0,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,1187618,17319.84,"{0: 903742, 1: 283876}",903742,283876,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,712529,8903.85,"{0: 628911, 1: 83618}",628911,83618,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,2063207,10011.73,"{0: 2056527, 1: 6680}",2056527,6680,0,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,Maputo (city),MOZ,1139718,4314.06,"{0: 1050124, 1: 89594}",1050124,89594,0,0,0,0
