tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Comoros,COM,Anjouan,COM,,No Adm2,53487,1221.04,"{0: 50627, 1: 2860}",50627,2860,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Comoros,COM,Moheli,COM,,No Adm2,235279,207.63,"{0: 232501, 1: 2778}",232501,2778,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Comoros,COM,Ngazidja,COM,,No Adm2,11284,0.16,{0: 11284},11284,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Ambatondrazaka,MDG,15139,0.0,{0: 15139},15139,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Amparafaravola,MDG,120067,39.2,{0: 120067},120067,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Andilamena,MDG,72397,348.4,"{0: 70612, 1: 1785}",70612,1785,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Analamanga,MDG,Anjozorobe,MDG,5824,0.05,{0: 5824},5824,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Analamanga,MDG,Ankazobe,MDG,19168,0.47,{0: 19168},19168,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Fenoarivo-Atsinanana,MDG,267,0.0,{0: 267},267,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Mananara,MDG,210953,341.09,"{0: 210783, 1: 170}",210783,170,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Maroantsetra,MDG,236418,83180.44,"{0: 78623, 1: 156449, 2: 1346}",78623,156449,1346,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Nosy Boraha,MDG,15197,105.72,{0: 15197},15197,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Soanierana-Ivongo,MDG,25620,5.42,{0: 25620},25620,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Kandreho,MDG,8976,7.88,{0: 8976},8976,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Maevatanana,MDG,98520,12.87,{0: 98520},98520,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Tsaratanana,MDG,65904,110.14,{0: 65904},65904,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Ambatoboeny,MDG,367783,480.75,{0: 367783},367783,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga I,MDG,10310,22287.7,{1: 10310},0,10310,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga II,MDG,302838,56872.04,"{0: 3234, 1: 299592, 2: 12}",3234,299592,12,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Marovoay,MDG,230703,7722.73,"{0: 159372, 1: 71331}",159372,71331,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Mitsinjo,MDG,45276,16605.45,"{0: 20196, 1: 25080}",20196,25080,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Soalala,MDG,51295,3815.99,"{0: 34322, 1: 16973}",34322,16973,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Bongolava,MDG,Fenoarivobe,MDG,5296,0.01,{0: 5296},5296,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Bongolava,MDG,Tsiroanomandidy,MDG,35,0.0,{0: 35},35,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Diana,MDG,Ambanja,MDG,205171,18930175.09,"{2: 9161, 3: 195989, 4: 21}",0,0,9161,195989,21,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Diana,MDG,Ambilobe,MDG,241252,42525998.25,"{2: 601, 3: 231142, 4: 9509}",0,0,601,231142,9509,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Diana,MDG,Antsiranana I,MDG,83336,1102733.19,"{2: 81516, 3: 1820}",0,0,81516,1820,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Diana,MDG,Antsiranana II,MDG,196809,10208146.71,"{1: 145, 2: 97143, 3: 99521}",0,145,97143,99521,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Diana,MDG,Nosy Be,MDG,136330,5442062.66,"{2: 4507, 3: 131823}",0,0,4507,131823,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Melaky,MDG,Ambatomainty,MDG,4798,0.31,{0: 4798},4798,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Melaky,MDG,Besalampy,MDG,50699,1412.18,"{0: 45772, 1: 4927}",45772,4927,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Melaky,MDG,Maintirano,MDG,24152,2.88,{0: 24152},24152,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Melaky,MDG,Morafenobe,MDG,545,0.03,{0: 545},545,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Menabe,MDG,Belon'i Tsiribihina,MDG,175,399.49,{0: 175},175,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Menabe,MDG,Miandrivazo,MDG,35,201.03,{0: 35},35,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Menabe,MDG,Morondava,MDG,109,163.15,{0: 109},109,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sava,MDG,Andapa,MDG,193550,4350097.15,"{1: 73947, 2: 108408, 3: 11195}",0,73947,108408,11195,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sava,MDG,Antalaha,MDG,242671,477615.67,"{0: 43512, 1: 186248, 2: 12911}",43512,186248,12911,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sava,MDG,Sambava,MDG,293408,20428645.83,"{1: 10282, 2: 213835, 3: 69291}",0,10282,213835,69291,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sava,MDG,Vohimarina,MDG,295096,90360402.15,"{2: 2776, 3: 247326, 4: 44994}",0,0,2776,247326,44994,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Analalava,MDG,161341,3872184.73,"{1: 73912, 2: 71538, 3: 15891}",0,73912,71538,15891,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Antsohihy,MDG,142550,763916.89,"{1: 95846, 2: 46687, 3: 17}",0,95846,46687,17,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Bealanana,MDG,142712,7533542.03,"{1: 18019, 2: 80218, 3: 44475}",0,18019,80218,44475,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Befandriana Avaratra,MDG,283251,812887.41,"{0: 696, 1: 223638, 2: 58917}",696,223638,58917,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Boriziny,MDG,325084,15987.05,"{0: 76795, 1: 248289}",76795,248289,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Mampikony,MDG,192363,1331.29,"{0: 186729, 1: 5634}",186729,5634,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Mandritsara,MDG,236224,26986.84,"{0: 111676, 1: 124548}",111676,124548,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mayotte,MYT,,No Adm1,,No Adm2,256777,4781485.93,"{1: 249702, 2: 7075}",0,249702,7075,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Ancuabe,MOZ.1.1_1,137927,4122.32,"{0: 80800, 1: 57127}",80800,57127,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Balama,MOZ.1.2_1,122785,69.2,{0: 122785},122785,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Chiure,MOZ.1_1,267559,185851.04,"{0: 2837, 1: 264702, 2: 20}",2837,264702,20,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Cidade de Pemba,MOZ.1_1,225059,3394.74,{1: 225059},0,225059,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Ibo,MOZ.1_1,4111,1.28,{0: 4111},4111,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Macomia,MOZ.1.4_1,613,0.0,{0: 613},613,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Mecufi,MOZ.1.5_1,66605,66441.48,{1: 66605},0,66605,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Meluco,MOZ.1.6_1,6502,1.0,{0: 6502},6502,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Montepuez,MOZ.1.8_1,215973,247.19,"{0: 215922, 1: 51}",215922,51,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Namuno,MOZ.1.11_1,247361,11675.92,"{0: 153335, 1: 94026}",153335,94026,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Pemba,MOZ.1.14_1,93563,3758.1,"{0: 33544, 1: 60019}",33544,60019,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Quissanga,MOZ.1.15_1,33345,39.48,{0: 33345},33345,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Govuro,MOZ.3.2_1,19,0.03,{0: 19},19,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Angoche,MOZ.7.1_1,311790,218517.01,"{0: 7921, 1: 303550, 2: 319}",7921,303550,319,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Cidade de Nampula,MOZ.7_1,812623,862289.42,{2: 812623},0,0,812623,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Erati,MOZ.7.2_1,322684,1866041.74,"{1: 127091, 2: 195593}",0,127091,195593,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Ilha de Mocambique,MOZ.7_1,59495,2190366.91,{3: 59495},0,0,0,59495,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Lalaua,MOZ.7.3_1,98821,1053.71,"{0: 87605, 1: 11216}",87605,11216,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Malema,MOZ.7.4_1,51875,7.23,{0: 51875},51875,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Meconta,MOZ.7.5_1,211780,2893546.27,"{1: 18338, 2: 178989, 3: 14453}",0,18338,178989,14453,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mecuburi,MOZ.7.6_1,216410,307146.57,"{0: 1392, 1: 191179, 2: 23839}",1392,191179,23839,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Memba,MOZ.7.7_1,348396,6829638.43,"{1: 7363, 2: 314119, 3: 26914}",0,7363,314119,26914,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mogincual,MOZ.7_1,229800,1735019.96,"{1: 84966, 2: 144339, 3: 495}",0,84966,144339,495,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mogovolas,MOZ.7.8_1,446231,400374.16,"{1: 427539, 2: 18692}",0,427539,18692,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Moma,MOZ.7.9_1,420109,16621.25,"{0: 299988, 1: 120121}",299988,120121,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Monapo,MOZ.7.10_1,450655,13691250.63,"{2: 168887, 3: 281768}",0,0,168887,281768,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mossuril,MOZ.7.12_1,150330,11460728.95,"{2: 35820, 3: 114510}",0,0,35820,114510,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Muecate,MOZ.7.13_1,146801,2075892.07,"{1: 2598, 2: 142112, 3: 2091}",0,2598,142112,2091,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Murrupula,MOZ.7.14_1,215534,100736.7,"{0: 6295, 1: 209239}",6295,209239,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Nacala,MOZ.7_1,287066,6532711.62,"{2: 19057, 3: 268009}",0,0,19057,268009,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Nacala-A-Velha,MOZ.7_1,104667,5955371.07,"{2: 10704, 3: 93963}",0,0,10704,93963,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Nacaroa,MOZ.7_1,149619,3353878.09,"{1: 46, 2: 136891, 3: 12682}",0,46,136891,12682,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Nampula,MOZ.7.17_1,396807,1753203.12,"{1: 147441, 2: 249366}",0,147441,249366,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Ribaue,MOZ.7.18_1,293413,29535.56,"{0: 172302, 1: 121111}",172302,121111,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Niassa,MOZ,Nipepe,MOZ.8.14_1,12847,5.13,{0: 12847},12847,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,Cheringoma,MOZ.9.4_1,1771,0.41,{0: 1771},1771,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,Cidade da Beira,MOZ.9_1,2341,0.0,{0: 2341},2341,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,Dondo,MOZ.9.6_1,56,0.0,{0: 56},56,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,Marromeu,MOZ.9.10_1,34218,6.21,{0: 34218},34218,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,Muanza,MOZ.9.11_1,20,0.0,{0: 20},20,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Alto Molocue,MOZ.11.1_1,203363,25.37,{0: 203363},203363,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Chinde,MOZ.11.2_1,72683,195.5,{0: 72683},72683,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Cidade de Quelimane,MOZ.11_1,247517,147.86,{0: 247517},247517,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Gile,MOZ.11.3_1,186958,6592.08,"{0: 145929, 1: 41029}",145929,41029,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Gurue,MOZ.11.4_1,1323,0.0,{0: 1323},1323,0,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Inhassunge,MOZ.11.6_1,85725,497.13,"{0: 84213, 1: 1512}",84213,1512,0,0,0,0
1994,SH231994,NONAME,1994-03-17 18:00,1994-04-02 00:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Maganja da Costa,MOZ.11.8_1,254189,1033.78,{0: 254189},254189,0,0,0,0,0
