tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2021,SH072021,CHALANE,2020-12-21 18:00,2020-12-31 06:00,OFCL,Madagascar,MDG,4592553,3797.64,"{0: 4592452, 1: 101}",4592452,101,0,0,0,0
2021,SH072021,CHALANE,2020-12-21 18:00,2020-12-31 06:00,OFCL,Mozambique,MOZ,1557769,1230839.72,"{0: 661861, 1: 838144, 2: 57764}",661861,838144,57764,0,0,0
