tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Madagascar,MDG,14304467,638330946.14,"{0: 2637981, 1: 2861999, 2: 5798671, 3: 2867867, 4: 137949}",2637981,2861999,5798671,2867867,137949,0
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,1044758,356022.28,"{0: 1017979, 1: 26779}",1017979,26779,0,0,0,0
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Reunion,REU,368557,5258.46,"{0: 365949, 1: 2608}",365949,2608,0,0,0,0
