tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Seychelles,SYC,14,11282662.26,"{0: 3, 4: 1, 5: 10}",3,0,0,0,1,10
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Tanzania,TZA,0,25.61,{0: 0},0,0,0,0,0,0
