tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,,No Adm1,43832,12500.17,"{0: 43759, 1: 73}",43759,73,0,0,0,0
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,57313,960.84,{0: 57313},57313,0,0,0,0,0
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,125270,5383.94,{0: 125270},125270,0,0,0,0,0
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,109731,10560.53,"{0: 108349, 1: 1382}",108349,1382,0,0,0,0
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,109032,1621.96,{0: 109032},109032,0,0,0,0,0
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,126172,1642.03,{0: 126172},126172,0,0,0,0,0
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,83825,38.36,{0: 83825},83825,0,0,0,0,0
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,26738,21.78,{0: 26738},26738,0,0,0,0,0
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,96582,764.53,{0: 96582},96582,0,0,0,0,0
1993,SH121993,NONAME,1993-01-16 00:00,1993-01-30 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,60319,5477.49,{0: 60319},60319,0,0,0,0,0
