tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,488,0.0,{0: 488},488,0,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,7308,5.14,{0: 7308},7308,0,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,878750,2568.83,"{0: 875159, 1: 3591}",875159,3591,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,3363,2.16,{0: 3363},3363,0,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Boeny,MDG,647127,13555.26,"{0: 608608, 1: 38519}",608608,38519,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Diana,MDG,862898,3159548.91,"{0: 14333, 1: 419285, 2: 429280}",14333,419285,429280,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Ihorombe,MDG,361,0.0,{0: 361},361,0,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Melaky,MDG,64217,2674.53,"{0: 54982, 1: 9235}",54982,9235,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Menabe,MDG,2506,0.06,{0: 2506},2506,0,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Sava,MDG,286852,27645.44,"{0: 241257, 1: 45570, 2: 25}",241257,45570,25,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Sofia,MDG,862366,297850.16,"{0: 615081, 1: 237681, 2: 9604}",615081,237681,9604,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mayotte,MYT,,No Adm1,4264,0.04,{0: 4264},4264,0,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,5087008,154433279.87,"{0: 869869, 1: 1992885, 2: 1294025, 3: 833148, 4: 97081}",869869,1992885,1294025,833148,97081,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,433258,595060.42,"{0: 280882, 1: 127290, 2: 24670, 3: 416}",280882,127290,24670,416,0,0
