tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,1016847,34719693.76,"{0: 98334, 1: 347586, 2: 453153, 3: 111025, 4: 6749}",98334,347586,453153,111025,6749,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,648397,113218.01,"{0: 283877, 1: 364520}",283877,364520,0,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Analamanga,MDG,4679099,12596361.14,"{0: 2569, 1: 3466526, 2: 1187042, 3: 22962}",2569,3466526,1187042,22962,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,1464470,543868232.04,"{0: 102239, 1: 480491, 2: 371761, 3: 233828, 4: 252799, 5: 23352}",102239,480491,371761,233828,252799,23352
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Androy,MDG,268856,2801.89,"{0: 254995, 1: 13861}",254995,13861,0,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Anosy,MDG,271101,350804.79,"{0: 99620, 1: 163689, 2: 7792}",99620,163689,7792,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,1248505,1848608.21,"{0: 679320, 1: 492013, 2: 77172}",679320,492013,77172,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,1021737,11709.38,"{0: 964070, 1: 57667}",964070,57667,0,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Atsinanana,MDG,811734,31295.37,"{0: 483139, 1: 328595}",483139,328595,0,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Betsiboka,MDG,281605,57737285.7,"{1: 302, 2: 43242, 3: 235311, 4: 2750}",0,302,43242,235311,2750,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Boeny,MDG,1008699,70323452.06,"{1: 180, 2: 82508, 3: 926011}",0,180,82508,926011,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Bongolava,MDG,598226,9160989.47,"{1: 144359, 2: 415789, 3: 38078}",0,144359,415789,38078,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Diana,MDG,862893,7288124.85,"{0: 177548, 1: 332150, 2: 317850, 3: 33206, 4: 2139}",177548,332150,317850,33206,2139,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,1131868,477792.44,"{0: 391232, 1: 738917, 2: 1719}",391232,738917,1719,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Ihorombe,MDG,459874,1143561.88,"{0: 23724, 1: 321754, 2: 114396}",23724,321754,114396,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Itasy,MDG,736723,3319157.29,"{0: 144, 1: 464383, 2: 272196}",144,464383,272196,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Melaky,MDG,291143,11841623.03,"{1: 19471, 2: 241376, 3: 30296}",0,19471,241376,30296,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Menabe,MDG,743313,4714982.49,"{0: 5069, 1: 516975, 2: 218978, 3: 2291}",5069,516975,218978,2291,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Sava,MDG,1024725,557131789.28,"{1: 47207, 2: 220990, 3: 357729, 4: 372158, 5: 26641}",0,47207,220990,357729,372158,26641
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Sofia,MDG,1485929,1205475105.72,"{2: 25759, 3: 789449, 4: 557302, 5: 113419}",0,0,25759,789449,557302,113419
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,1831522,1569996.71,"{0: 269064, 1: 1553626, 2: 8832}",269064,1553626,8832,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,398695,1595.16,"{0: 394783, 1: 3912}",394783,3912,0,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Tanzania,TZA,Arusha,TZA,0,0.17,{0: 0},0,0,0,0,0,0
