tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Analamanga,MDG,3730,0.01,{0: 3730},3730,0,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Androy,MDG,28395,3.96,{0: 28395},28395,0,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,281517,658.64,"{0: 281060, 1: 457}",281060,457,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Betsiboka,MDG,16738,38.83,{0: 16738},16738,0,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Boeny,MDG,410978,5132.44,"{0: 394381, 1: 16597}",394381,16597,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Bongolava,MDG,35169,0.41,{0: 35169},35169,0,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Diana,MDG,481196,2219.14,"{0: 461288, 1: 19908}",461288,19908,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Melaky,MDG,133630,7948.46,"{0: 102695, 1: 30935}",102695,30935,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Menabe,MDG,51243,56.67,{0: 51243},51243,0,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Sava,MDG,539907,8045.11,"{0: 466184, 1: 73723}",466184,73723,0,0,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,Sofia,MDG,142017,260.27,"{0: 141853, 1: 164}",141853,164,0,0,0,0
