tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,282001,329.57,{0: 282001},282001,0,0,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Analamanga,MDG,858635,160.89,{0: 858635},858635,0,0,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,502443,44812.1,"{0: 308278, 1: 194165}",308278,194165,0,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Betsiboka,MDG,38635,18.09,{0: 38635},38635,0,0,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Bongolava,MDG,315054,53.1,{0: 315054},315054,0,0,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Diana,MDG,502777,10129.85,"{0: 446618, 1: 56159}",446618,56159,0,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Itasy,MDG,381202,117.77,{0: 381202},381202,0,0,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Menabe,MDG,1697,0.21,{0: 1697},1697,0,0,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Sava,MDG,1024725,558913.49,"{0: 64850, 1: 959767, 2: 108}",64850,959767,108,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Sofia,MDG,631391,129405.01,"{0: 437455, 1: 193915, 2: 21}",437455,193915,21,0,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,41237,1.32,{0: 41237},41237,0,0,0,0,0
