tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,1227900,6687257323.9,"{3: 152457, 4: 1075443}",0,0,0,152457,1075443,0
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Reunion,REU,704518,4764614137.76,"{3: 454362, 4: 249719, 5: 437}",0,0,0,454362,249719,437
