tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Comoros,COM,Anjouan,COM,61980,2839870.31,"{1: 17104, 2: 44876}",0,17104,44876,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Comoros,COM,Moheli,COM,244837,196494.59,"{1: 115734, 2: 129103}",0,115734,129103,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Comoros,COM,Ngazidja,COM,305005,165918477.74,"{2: 20410, 3: 192373, 4: 92222}",0,0,20410,192373,92222,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Madagascar,MDG,Diana,MDG,312814,757.17,"{0: 312540, 1: 274}",312540,274,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Madagascar,MDG,Sava,MDG,3665,0.06,{0: 3665},3665,0,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Mayotte,MYT,,No Adm1,256777,475613.59,"{0: 95028, 1: 161749}",95028,161749,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,2091499,93577543.69,"{0: 79236, 1: 758549, 2: 827765, 3: 393090, 4: 31895, 5: 964}",79236,758549,827765,393090,31895,964
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,1634835,169803.25,"{0: 1134830, 1: 500005}",1134830,500005,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Mozambique,MOZ,Niassa,MOZ,37317,683.34,"{0: 36533, 1: 784}",36533,784,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Seychelles,SYC,Aldabra,SYC,14,16.44,{0: 14},14,0,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Seychelles,SYC,Assumption,SYC,19,2761.74,{1: 19},0,19,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Seychelles,SYC,Astove,SYC,2,25872.07,"{1: 0, 2: 2}",0,0,2,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Seychelles,SYC,Cosmoledo,SYC,1,3263.11,{1: 1},0,1,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Seychelles,SYC,Farquhar,SYC,10,1104.35,"{0: 10, 2: 0}",10,0,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Seychelles,SYC,Grand Anse Mahe,SYC,0,0.03,{0: 0},0,0,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Tanzania,TZA,Lindi,TZA.10_1,4583,1.14,{0: 4583},4583,0,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Tanzania,TZA,Mtwara,TZA.15_1,733720,4436.48,{0: 733720},733720,0,0,0,0,0
