tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,Bilene,MOZ.2.1_1,176595,1963.54,"{0: 170466, 1: 6129}",170466,6129,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,Chibuto,MOZ.2.2_1,221505,960.5,"{0: 212533, 1: 8972}",212533,8972,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,Chigubo,MOZ.2.4_1,18,0.0,{0: 18},18,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,Chokwe,MOZ.2_1,152282,261.15,{0: 152282},152282,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,Cidade de Xai-Xai,MOZ.2_1,136305,1682.23,"{0: 36294, 1: 100011}",36294,100011,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,Guija,MOZ.2_1,48419,9.14,{0: 48419},48419,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,Mandlakazi,MOZ.2.8_1,172412,12018.83,"{0: 30179, 1: 142233}",30179,142233,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,Xai-Xai,MOZ.2.11_1,289705,9411.62,"{0: 98855, 1: 190850}",98855,190850,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Cidade de Inhambane,MOZ.3_1,72419,12.17,{0: 72419},72419,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Funhalouro,MOZ.3.1_1,924,0.0,{0: 924},924,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Homoine,MOZ.3.3_1,127279,111.38,{0: 127279},127279,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Inharrime,MOZ.3.4_1,119856,1607.99,"{0: 110952, 1: 8904}",110952,8904,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Jangamo,MOZ.3.6_1,112383,259.72,"{0: 112009, 1: 374}",112009,374,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Maxixe,MOZ.3_1,83290,10.99,{0: 83290},83290,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Morrumbene,MOZ.3.9_1,35698,1.94,{0: 35698},35698,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Panda,MOZ.3.10_1,42032,105.66,{0: 42032},42032,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,Zavala,MOZ.3.12_1,150843,15688.68,"{0: 16330, 1: 134513}",16330,134513,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,Boane,MOZ.5.1_1,131957,205.56,{0: 131957},131957,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,Cidade de Matola,MOZ.6_1,1264602,514.9,{0: 1264602},1264602,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,Magude,MOZ.6.2_1,36718,27.0,"{0: 36718, 1: 0}",36718,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,Manhica,MOZ.6_1,198640,3656.98,"{0: 197190, 1: 1450}",197190,1450,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,Marracuene,MOZ.6.4_1,260290,2167.61,"{0: 259539, 1: 751}",259539,751,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,Matutuine,MOZ.6_1,24125,11793.39,"{0: 14344, 1: 9781}",14344,9781,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,Moamba,MOZ.6.6_1,87697,195.93,{0: 87697},87697,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,Namaacha,MOZ.6.7_1,56973,125.7,{0: 56973},56973,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo (city),MOZ,Aeroporto,MOZ,6319,10.7,{0: 6319},6319,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo (city),MOZ,Distrito Municipal 1,MOZ,128297,3639.08,"{0: 110098, 1: 18199}",110098,18199,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo (city),MOZ,Distrito Municipal 2,MOZ,137882,827.88,"{0: 118628, 1: 19254}",118628,19254,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo (city),MOZ,Distrito Municipal 3,MOZ,121675,929.51,{0: 121675},121675,0,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo (city),MOZ,Distrito Municipal 4,MOZ,420922,335.52,"{0: 416516, 1: 4406}",416516,4406,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,Maputo (city),MOZ,Distrito Municipal 5,MOZ,324623,44.67,"{0: 279922, 1: 44701}",279922,44701,0,0,0,0
