tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Madagascar,MDG,331473,61.95,{0: 331473},331473,0,0,0,0,0
1988,SH141988,NONAME,1988-02-24 06:00,1988-03-02 06:00,OFCL,Mozambique,MOZ,6272637,32426996.7,"{0: 3173660, 1: 1964128, 2: 821996, 3: 312853}",3173660,1964128,821996,312853,0,0
