tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Andilamena,MDG,18882,46.2,"{0: 18777, 1: 105}",18777,105,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Mananara,MDG,164754,474.21,"{0: 162345, 1: 2409}",162345,2409,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Maroantsetra,MDG,236418,1053563.14,"{0: 11764, 1: 143231, 2: 74753, 3: 6670}",11764,143231,74753,6670,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Nosy Boraha,MDG,25692,4.55,{0: 25692},25692,0,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Soanierana-Ivongo,MDG,3965,1.14,{0: 3965},3965,0,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Tsaratanana,MDG,14087,2.94,{0: 14087},14087,0,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Ambatoboeny,MDG,112328,14.47,{0: 112328},112328,0,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga I,MDG,10310,1910.24,"{0: 2450, 1: 7860}",2450,7860,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga II,MDG,302838,32707.67,"{0: 212435, 1: 90403}",212435,90403,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Marovoay,MDG,187660,959.74,"{0: 186425, 1: 1235}",186425,1235,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Mitsinjo,MDG,13944,25.92,{0: 13944},13944,0,0,0,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,Diana,MDG,Ambanja,MDG,67959,22402.16,"{0: 53215, 1: 12386, 2: 2358}",53215,12386,2358,0,0,0
