tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,844165,3093105.85,"{0: 187783, 1: 517966, 2: 134833, 3: 3583}",187783,517966,134833,3583,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,1639891,11686.51,"{0: 1602519, 1: 37372}",1602519,37372,0,0,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,1464232,84847599.73,"{0: 252702, 1: 529209, 2: 267345, 3: 406936, 4: 8040}",252702,529209,267345,406936,8040,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Atsinanana,MDG,384700,6653.84,"{0: 304599, 1: 80101}",304599,80101,0,0,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,232487,254137.16,"{0: 135092, 1: 86638, 2: 10757}",135092,86638,10757,0,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Boeny,MDG,284513,1282.54,"{0: 268382, 1: 16131}",268382,16131,0,0,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Bongolava,MDG,29709,0.79,{0: 29709},29709,0,0,0,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Diana,MDG,862898,739785.06,"{0: 12385, 1: 812440, 2: 37931, 3: 142}",12385,812440,37931,142,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Itasy,MDG,74988,0.39,{0: 74988},74988,0,0,0,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Sava,MDG,1024725,142653494.44,"{1: 18318, 2: 350611, 3: 596515, 4: 59281}",0,18318,350611,596515,59281,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Sofia,MDG,1483043,44800477.45,"{0: 196050, 1: 679007, 2: 380269, 3: 227717}",196050,679007,380269,227717,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,4026,0.0,{0: 4026},4026,0,0,0,0,0
