tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,1,6.915879203360515e-07,{0: 1}
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Seychelles,SYC,Outer Islands,SYC.20_1,36,0.0971217297761262,{0: 36}
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,Dar es Salaam,TZA.2_1,1551005,155252.29695400782,"{0: 340645, 1: 1210360}"
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,Dodoma,TZA.3_1,1642,8.06848180616484,{0: 1642}
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,Iringa,TZA.5_1,5,0.005666690091410771,{0: 5}
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,Lindi,TZA.10_1,84979,653953.1599191698,"{0: 55052, 1: 27502, 2: 2425}"
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,Morogoro,TZA.14_1,189354,37396.04736035339,"{0: 175623, 1: 13731}"
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,Mtwara,TZA.15_1,1333,4.157654860180934,{0: 1333}
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,Pwani,TZA.20_1,287520,4208506.478437204,"{0: 81839, 1: 159163, 2: 46518}"
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,Zanzibar South and Central,TZA.29_1,4408,22.763705840300254,{0: 4408}
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,Zanzibar West,TZA.30_1,2773,3.798271831780628,{0: 2773}
