tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,699384,123844.33,"{0: 519018, 1: 179235, 2: 1131}",519018,179235,1131,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,657223,1663997.82,"{0: 162574, 1: 439552, 2: 55097}",162574,439552,55097,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,4563476,741692.33,"{0: 658778, 1: 3879466, 2: 25232}",658778,3879466,25232,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,144088,289.74,"{0: 143312, 1: 776}",143312,776,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Anosy,MDG,6170,0.05,{0: 6170},6170,0,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,2,0.0,{0: 2},2,0,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,449088,189.23,{0: 449088},449088,0,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Atsinanana,MDG,964674,2903653.35,"{0: 409275, 1: 415199, 2: 140200}",409275,415199,140200,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,13466,4.52,{0: 13466},13466,0,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Bongolava,MDG,269405,195.69,{0: 269405},269405,0,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,1130312,396626.18,"{0: 499225, 1: 631087}",499225,631087,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Ihorombe,MDG,185033,83.64,"{0: 184829, 1: 204}",184829,204,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Itasy,MDG,689276,80298.86,"{0: 459585, 1: 229691}",459585,229691,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Menabe,MDG,453,0.01,{0: 453},453,0,0,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,1789432,2803306.61,"{0: 629189, 1: 1027755, 2: 132488}",629189,1027755,132488,0,0,0
1989,SH191989,NONAME,1989-03-21 06:00,1989-03-31 06:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,1841692,4143036.55,"{0: 711002, 1: 835743, 2: 294947}",711002,835743,294947,0,0,0
