tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2013,SH132013,FELLENG,2013-01-25 12:00,2013-02-04 12:00,OFCL,Madagascar,MDG,1123684,3283.72,"{0: 1122484, 1: 1200}",1122484,1200,0,0,0,0
2013,SH132013,FELLENG,2013-01-25 12:00,2013-02-04 12:00,OFCL,Reunion,REU,390,0.01,{0: 390},390,0,0,0,0,0
