tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Comoros,COM,Anjouan,COM,,No Adm2,58432,7252.64,"{0: 40442, 1: 17990}",40442,17990,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Comoros,COM,Moheli,COM,,No Adm2,74649,0.99,{0: 74649},74649,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Ambatondrazaka,MDG,210884,361.18,{0: 210884},210884,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Amparafaravola,MDG,268157,5598.78,"{0: 253396, 1: 14761}",253396,14761,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Andilamena,MDG,88414,8177.26,"{0: 54926, 1: 33488}",54926,33488,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Moramanga,MDG,98710,4.73,{0: 98710},98710,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,Ambohidratrimo,MDG,692616,755.91,{0: 692616},692616,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,Andramasina,MDG,86054,0.92,{0: 86054},86054,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,Anjozorobe,MDG,175680,2406.39,"{0: 165923, 1: 9757}",165923,9757,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,Ankazobe,MDG,195240,15605.75,"{0: 139847, 1: 55393}",139847,55393,0,0,0,0
