tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,,No Adm1,307,3.12,{0: 307},307,0,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,72490,62995.73,"{0: 16587, 1: 55903}",16587,55903,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,115422,792.69,{0: 115422},115422,0,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,80557,1840.82,{0: 80557},80557,0,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,143148,4547.63,{0: 143148},143148,0,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,161456,16816.01,{0: 161456},161456,0,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,286447,4119.92,"{0: 284438, 1: 2009}",284438,2009,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,100326,1670.98,"{0: 98509, 1: 1817}",98509,1817,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,105156,2050.94,{0: 105156},105156,0,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,52707,3822.94,"{0: 51882, 1: 825}",51882,825,0,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,256754,2393015.65,"{1: 251981, 2: 4773}",0,251981,4773,0,0,0
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,447764,7667801.46,"{0: 816, 1: 437287, 2: 9661}",816,437287,9661,0,0,0
