tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2013,SH072013,DUMILE,2012-12-29 12:00,2013-01-05 12:00,OFCL,Reunion,REU,704518,15185201.29,"{0: 1492, 1: 493582, 2: 209444}",1492,493582,209444,0,0,0
2013,SH072013,DUMILE,2012-12-29 12:00,2013-01-05 12:00,OFCL,Seychelles,SYC,0,0.01,{0: 0},0,0,0,0,0,0
