tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,,No Adm1,307,285.84,{1: 307},0,307,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,72490,69472.91,"{0: 15653, 1: 56837}",15653,56837,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,148203,69922.23,"{0: 51724, 1: 96479}",51724,96479,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,117962,56178.94,"{0: 64336, 1: 53626}",64336,53626,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,144916,49641.97,"{0: 24920, 1: 119996}",24920,119996,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,165109,115419.16,"{0: 22894, 1: 142215}",22894,142215,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,294342,37002.18,"{0: 12176, 1: 282166}",12176,282166,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,100326,10148.24,"{0: 42230, 1: 58096}",42230,58096,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,123738,160760.15,{1: 123738},0,123738,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,60507,11996.9,"{0: 54016, 1: 6491}",54016,6491,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,256754,37615478.55,"{1: 1837, 2: 247480, 3: 7437}",0,1837,247480,7437,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,447764,42346602.57,"{1: 253187, 2: 191563, 3: 3014}",0,253187,191563,3014,0,0
