tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,41,17.22,{0: 41},41,0,0,0,0,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,,No Adm1,43832,90396910.83,"{3: 43525, 4: 307}",0,0,0,43525,307,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,72490,654995254.44,"{3: 8230, 4: 64260}",0,0,0,8230,64260,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,148203,1538590776.22,{4: 148203},0,0,0,0,148203,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,117962,988133205.68,"{3: 13252, 4: 104710}",0,0,0,13252,104710,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,144916,858915162.98,{4: 144916},0,0,0,0,144916,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,165109,1856923038.66,"{4: 164869, 5: 240}",0,0,0,0,164869,240
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,294342,1090525890.95,"{3: 6867, 4: 287475}",0,0,0,6867,287475,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,100326,335424165.79,{4: 100326},0,0,0,0,100326,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,123738,2109147920.28,"{4: 110163, 5: 13575}",0,0,0,0,110163,13575
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,60507,533760142.57,"{3: 17927, 4: 42580}",0,0,0,17927,42580,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,256754,2592886347.21,"{3: 11861, 4: 243986, 5: 907}",0,0,0,11861,243986,907
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,447764,2720522272.24,"{3: 313390, 4: 133239, 5: 1135}",0,0,0,313390,133239,1135
