tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,179,0.0,{0: 179},179,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Madagascar,MDG,Atsinanana,MDG,136,0.0,{0: 136},136,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,422,262.32,{0: 422},422,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,44454,10111665.26,{0: 44454},44454,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,123,186.02,{0: 123},123,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,478,122230.57,{0: 478},478,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,9284,0.06,{0: 9284},9284,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,29761,29894791.97,{0: 29761},29761,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,29720,13876.55,{0: 29720},29720,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,12401,1239434.64,{0: 12401},12401,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,6089,2214893.95,{0: 6089},6089,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,3554,750118.52,{0: 3554},3554,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,256754,1003018.13,"{0: 5434, 1: 250413, 2: 907}",5434,250413,907,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,447764,4132474.57,"{0: 30989, 1: 416112, 2: 663}",30989,416112,663,0,0,0
