tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Mauritius,MUS,Black River,MUS.2_1,5041,327.62401921609205,{0: 5041}
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Mauritius,MUS,Flacq,MUS.3_1,146,0.00024363068198835695,{0: 146}
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Mauritius,MUS,Moka,MUS.5_1,1925,4.378792843679449,{0: 1925}
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Mauritius,MUS,Pamplemousses,MUS.6_1,1463,17.454893302658668,{0: 1463}
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Mauritius,MUS,Plaines Wilhems,MUS.7_1,2840,32.8945026583498,{0: 2840}
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Mauritius,MUS,Port Louis,MUS.8_1,598,123.0752113766265,{0: 598}
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Mauritius,MUS,Rivière du Rempart,MUS.9_1,3096,21.72404523566318,{0: 3096}
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Mauritius,MUS,Savanne,MUS.12_1,264,0.1996929585060099,{0: 264}
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Reunion,REU,Saint-Benoît,REU.1_1,46326,433288672.26257664,"{3: 46322, 4: 4}"
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Reunion,REU,Saint-Denis,REU.2_1,108897,307055282.574972,"{3: 108889, 4: 8}"
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Reunion,REU,Saint-Paul,REU.3_1,42975,264770444.00498608,{3: 42975}
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Reunion,REU,Saint-Pierre,REU.4_1,91748,354497232.20090055,"{2: 8205, 3: 83536, 4: 7}"
