tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,1020875,129367717.78,"{0: 7859, 1: 65570, 2: 313877, 3: 611869, 4: 21700}",7859,65570,313877,611869,21700,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,657568,545977.41,"{0: 254224, 1: 398037, 2: 5307}",254224,398037,5307,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Analamanga,MDG,4679099,163772587.8,"{0: 3131, 1: 63507, 2: 1374875, 3: 3237586}",3131,63507,1374875,3237586,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,1288206,97888283.32,"{0: 242078, 1: 267425, 2: 333192, 3: 429626, 4: 15885}",242078,267425,333192,429626,15885,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,54,0.01,{0: 54},54,0,0,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Atsinanana,MDG,990662,188773068.46,"{0: 13060, 1: 300662, 2: 159573, 3: 453551, 4: 63816}",13060,300662,159573,453551,63816,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Betsiboka,MDG,249666,785471.53,"{0: 142994, 1: 77456, 2: 27517, 3: 1699}",142994,77456,27517,1699,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Boeny,MDG,19376,1.04,{0: 19376},19376,0,0,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Bongolava,MDG,577945,358917.92,"{0: 237618, 1: 307347, 2: 32980}",237618,307347,32980,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,522872,4216.14,"{0: 510099, 1: 12773}",510099,12773,0,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Ihorombe,MDG,17,0.0,{0: 17},17,0,0,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Itasy,MDG,736723,13129620.23,"{0: 1646, 1: 361101, 2: 283736, 3: 90240}",1646,361101,283736,90240,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Melaky,MDG,5633,2.41,{0: 5633},5633,0,0,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Menabe,MDG,119079,41.02,{0: 119079},119079,0,0,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Sava,MDG,50821,1723.66,"{0: 43795, 1: 7026}",43795,7026,0,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Sofia,MDG,293860,11570.75,"{0: 256590, 1: 37270}",256590,37270,0,0,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,1831513,21802082.84,"{0: 105220, 1: 626068, 2: 1046832, 3: 53393}",105220,626068,1046832,53393,0,0
1994,SH131994,NONAME,1994-01-25 12:00,1994-02-05 00:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,674645,22615.67,"{0: 585787, 1: 88858}",585787,88858,0,0,0,0
