tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,1020840,152245004.69,"{0: 23740, 1: 153852, 2: 392907, 3: 427840, 4: 22501}",23740,153852,392907,427840,22501,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,667942,29339368.71,"{0: 2543, 1: 194650, 2: 347597, 3: 123152}",2543,194650,347597,123152,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Analamanga,MDG,4679099,634223060.5,"{0: 133, 1: 59766, 2: 245890, 3: 4190902, 4: 182408}",133,59766,245890,4190902,182408,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,1182827,11463005.0,"{0: 311088, 1: 534447, 2: 276188, 3: 61104}",311088,534447,276188,61104,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Androy,MDG,1111455,271148.64,"{0: 456712, 1: 652232, 2: 2511}",456712,652232,2511,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Anosy,MDG,573346,344664.07,"{0: 281041, 1: 277364, 2: 14941}",281041,277364,14941,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,549113,3970.03,"{0: 538935, 1: 10178}",538935,10178,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,1077488,8960.63,"{0: 1056195, 1: 21293}",1056195,21293,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Atsinanana,MDG,990662,284051330.32,"{2: 360015, 3: 579611, 4: 51036}",0,0,360015,579611,51036,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Betsiboka,MDG,274109,426739.41,"{0: 159825, 1: 95905, 2: 18337, 3: 42}",159825,95905,18337,42,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Boeny,MDG,52851,5.03,{0: 52851},52851,0,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Bongolava,MDG,598209,1367129.26,"{0: 67767, 1: 414224, 2: 115382, 3: 836}",67767,414224,115382,836,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,1150817,2436402.86,"{0: 144562, 1: 902120, 2: 104135}",144562,902120,104135,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Ihorombe,MDG,438795,4535.37,"{0: 414306, 1: 24489}",414306,24489,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Itasy,MDG,736723,43464674.65,"{1: 146692, 2: 355073, 3: 234958}",0,146692,355073,234958,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Melaky,MDG,32597,277.24,"{0: 30502, 1: 2095}",30502,2095,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Menabe,MDG,640897,8688.95,"{0: 583463, 1: 57434}",583463,57434,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Sava,MDG,6960,6605.22,{0: 6960},6960,0,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Sofia,MDG,216881,1745.34,"{0: 210619, 1: 6262}",210619,6262,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,1831660,290195820.0,"{0: 120, 1: 224455, 2: 400935, 3: 1146435, 4: 59715}",120,224455,400935,1146435,59715,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,1844273,8881233.13,"{0: 461111, 1: 1006283, 2: 362682, 3: 14197}",461111,1006283,362682,14197,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,,No Adm1,307,1512.92,{1: 307},0,307,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,72490,2995029.12,"{0: 5990, 1: 66500}",5990,66500,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,148203,446963.82,"{0: 489, 1: 147714}",489,147714,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,117962,559590.25,{1: 117962},0,117962,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,144916,262026.41,"{0: 57, 1: 144859}",57,144859,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,165109,1397720.72,{1: 165109},0,165109,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,294342,137225.21,"{0: 224, 1: 294118}",224,294118,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,100326,447449.73,{1: 100326},0,100326,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,123738,1129512.02,{1: 123738},0,123738,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,60507,2822454.44,"{0: 1855, 1: 58652}",1855,58652,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,256754,1590965.56,"{0: 5151, 1: 250696, 2: 907}",5151,250696,907,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,447764,3433724.68,"{0: 101015, 1: 343752, 2: 2997}",101015,343752,2997,0,0,0
