tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1994,SH081994,NONAME,1994-01-08 12:00,1994-01-16 06:00,OFCL,Madagascar,MDG,15300529,509227463.16,"{0: 2620866, 1: 3897776, 2: 6294844, 3: 2487043}",2620866,3897776,6294844,2487043,0,0
1994,SH081994,NONAME,1994-01-08 12:00,1994-01-16 06:00,OFCL,Reunion,REU,5126,0.16,{0: 5126},5126,0,0,0,0,0
