tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,380436,35674.13,"{0: 321050, 1: 59386}",321050,59386,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Analamanga,MDG,30579,0.08,{0: 30579},30579,0,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Anosy,MDG,53492,104.63,"{0: 53483, 1: 9}",53483,9,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,356178,5145249.54,"{0: 163240, 1: 115554, 2: 67567, 3: 9817}",163240,115554,67567,9817,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,25668,44.69,{0: 25668},25668,0,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsinanana,MDG,3226,0.47,{0: 3226},3226,0,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Bongolava,MDG,419013,755.28,"{0: 415408, 1: 3605}",415408,3605,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,745876,40335.27,"{0: 690248, 1: 55123, 2: 505}",690248,55123,505,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Ihorombe,MDG,370379,82442.36,"{0: 283332, 1: 85235, 2: 1812}",283332,85235,1812,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Itasy,MDG,418079,184.08,{0: 418079},418079,0,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Melaky,MDG,159802,9857.4,"{0: 122990, 1: 36812}",122990,36812,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Menabe,MDG,742044,49518569.59,"{0: 73005, 1: 325557, 2: 127620, 3: 214261, 4: 1601}",73005,325557,127620,214261,1601,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,1075064,6591.27,"{0: 1050112, 1: 24952}",1050112,24952,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,1410,0.04,{0: 1410},1410,0,0,0,0,0
