tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,3630083,32611730.03,"{0: 1258285, 1: 1190410, 2: 998003, 3: 183385}",1258285,1190410,998003,183385,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Mozambique,MOZ,29,0.09,{0: 29},29,0,0,0,0,0
