tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,5679,17150.28,{0: 5679},5679,0,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Madagascar,MDG,Atsinanana,MDG,304,8254.68,{0: 304},304,0,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Madagascar,MDG,Sava,MDG,352,3038.07,{0: 352},352,0,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,,No Adm1,307,1796.42,{1: 307},0,307,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,72490,325501.47,{1: 72490},0,72490,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,148203,982691.58,{1: 148203},0,148203,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,117962,612494.45,{1: 117962},0,117962,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,144916,382738.99,{1: 144916},0,144916,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,165109,878196.63,{1: 165109},0,165109,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,294342,324160.36,{1: 294342},0,294342,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,100326,69076.3,{1: 100326},0,100326,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,123738,1139560.01,{1: 123738},0,123738,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,60507,190624.36,{1: 60507},0,60507,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,256754,3866823.41,"{1: 248272, 2: 8482}",0,248272,8482,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,447764,3630083.67,"{0: 191, 1: 441950, 2: 5623}",191,441950,5623,0,0,0
