tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2008,SH182008,IVAN,2008-02-05 12:00,2008-02-20 06:00,OFCL,Madagascar,MDG,13860058,478386205.14,"{0: 2759845, 1: 3451810, 2: 5780661, 3: 1785713, 4: 82029}",2759845,3451810,5780661,1785713,82029,0
2008,SH182008,IVAN,2008-02-05 12:00,2008-02-20 06:00,OFCL,Reunion,REU,1275,0.0,{0: 1275},1275,0,0,0,0,0
