tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Comoros,COM,Anjouan,COM,58432,7252.64,"{0: 40442, 1: 17990}",40442,17990,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Comoros,COM,Moheli,COM,74649,0.99,{0: 74649},74649,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,666165,14141.95,"{0: 617916, 1: 48249}",617916,48249,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,2820665,19034.48,"{0: 2755515, 1: 65150}",2755515,65150,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,52808,430.57,"{0: 52750, 1: 58}",52750,58,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Anosy,MDG,62,0.0,{0: 62},62,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,172738,4.55,{0: 172738},172738,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,281538,776569.13,"{0: 35573, 1: 214759, 2: 31206}",35573,214759,31206,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Boeny,MDG,1008699,169030842.32,"{1: 118773, 2: 405853, 3: 480585, 4: 3488}",0,118773,405853,480585,3488,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Bongolava,MDG,453684,18988.55,"{0: 392932, 1: 60752}",392932,60752,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Diana,MDG,862898,5300101.37,"{0: 28090, 1: 507001, 2: 326011, 3: 1796}",28090,507001,326011,1796,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Itasy,MDG,462295,576.34,{0: 462295},462295,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Melaky,MDG,151784,1105417.44,"{0: 59012, 1: 58002, 2: 34617, 3: 153}",59012,58002,34617,153,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Menabe,MDG,18388,198.06,"{0: 17633, 1: 755}",17633,755,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Sava,MDG,440348,63250.5,"{0: 344957, 1: 95391}",344957,95391,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Sofia,MDG,1462786,1149040.2,"{0: 478677, 1: 921424, 2: 62685}",478677,921424,62685,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,277971,15.74,{0: 277971},277971,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,4556,0.13,{0: 4556},4556,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,,No Adm1,256777,43839773.78,"{1: 37217, 2: 219560}",0,37217,219560,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Seychelles,SYC,Aldabra,SYC,14,1952.91,"{0: 14, 2: 0}",14,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Seychelles,SYC,Assumption,SYC,19,314.82,"{0: 19, 1: 0}",19,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Seychelles,SYC,Astove,SYC,2,25259.4,"{1: 0, 2: 2}",0,0,2,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Seychelles,SYC,Cosmoledo,SYC,1,2228.0,"{0: 0, 1: 1, 2: 0}",0,1,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Seychelles,SYC,Farquhar,SYC,10,3079443.34,"{2: 0, 4: 10}",0,0,0,0,10,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Seychelles,SYC,Grand Anse Mahe,SYC,0,65137.82,{4: 0},0,0,0,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Seychelles,SYC,Providence,SYC,1,5348.33,{2: 1},0,0,1,0,0,0
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Tanzania,TZA,Arusha,TZA,0,4213439.8,"{3: 0, 4: 0}",0,0,0,0,0,0
