tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Amparafaravola,MDG,10716,0.25,{0: 10716},10716,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Andilamena,MDG,55061,231.9,"{0: 53965, 1: 1096}",53965,1096,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Analamanga,MDG,Ankazobe,MDG,3857,0.07,{0: 3857},3857,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Fenoarivo-Atsinanana,MDG,11799,0.73,{0: 11799},11799,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Mananara,MDG,261347,18864.29,"{0: 102043, 1: 159304}",102043,159304,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Maroantsetra,MDG,236418,137239.96,"{0: 101895, 1: 134523}",101895,134523,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Nosy Boraha,MDG,34752,207.97,"{0: 34518, 1: 234}",34518,234,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Soanierana-Ivongo,MDG,114823,339.38,"{0: 114368, 1: 455}",114368,455,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Kandreho,MDG,1275,0.01,{0: 1275},1275,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Maevatanana,MDG,93455,26.48,{0: 93455},93455,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Tsaratanana,MDG,51581,127.91,{0: 51581},51581,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Ambatoboeny,MDG,364778,515.32,{0: 364778},364778,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga I,MDG,9848,21.71,{0: 9848},9848,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga II,MDG,293876,408.56,{0: 293876},293876,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Marovoay,MDG,230703,2752.72,"{0: 230643, 1: 60}",230643,60,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Mitsinjo,MDG,40566,333.62,{0: 40566},40566,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Boeny,MDG,Soalala,MDG,16083,1.21,{0: 16083},16083,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Bongolava,MDG,Fenoarivobe,MDG,51,0.0,{0: 51},51,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Diana,MDG,Ambanja,MDG,210,0.0,{0: 210},210,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Diana,MDG,Ambilobe,MDG,527,0.0,{0: 527},527,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Melaky,MDG,Ambatomainty,MDG,18,0.0,{0: 18},18,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Melaky,MDG,Besalampy,MDG,12,0.0,{0: 12},12,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sava,MDG,Andapa,MDG,127290,340.93,"{0: 122813, 1: 4477}",122813,4477,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sava,MDG,Antalaha,MDG,242354,53369.17,"{0: 126439, 1: 115915}",126439,115915,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sava,MDG,Sambava,MDG,79742,12.74,"{0: 79721, 1: 21}",79721,21,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Analalava,MDG,12118,0.33,{0: 12118},12118,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Antsohihy,MDG,9787,0.18,{0: 9787},9787,0,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Bealanana,MDG,81508,371.2,"{0: 80015, 1: 1493}",80015,1493,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Befandriana Avaratra,MDG,241728,13595.42,"{0: 186098, 1: 55630}",186098,55630,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Boriziny,MDG,318557,1365.49,"{0: 310992, 1: 7565}",310992,7565,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Mampikony,MDG,192399,1922.22,"{0: 189575, 1: 2824}",189575,2824,0,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,Sofia,MDG,Mandritsara,MDG,237150,33372.39,"{0: 97719, 1: 139431}",97719,139431,0,0,0,0
