tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,,No Adm1,307,396.45,{1: 307},0,307,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,72490,518571.7,{1: 72490},0,72490,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,148203,131910.76,"{0: 2926, 1: 145277}",2926,145277,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,117962,93334.52,"{0: 14343, 1: 103619}",14343,103619,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,144916,165715.62,"{0: 75, 1: 144841}",75,144841,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,165109,402132.55,{1: 165109},0,165109,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,294342,200852.83,{1: 294342},0,294342,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,100326,62132.93,{1: 100326},0,100326,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,123738,268230.95,{1: 123738},0,123738,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,60507,68343.73,"{0: 5805, 1: 54702}",5805,54702,0,0,0,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,256754,1240948670.27,"{3: 80459, 4: 176295}",0,0,0,80459,176295,0
1993,SH101993,NONAME,1993-01-11 12:00,1993-01-21 12:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,447764,2428794828.46,"{3: 263609, 4: 183765, 5: 390}",0,0,0,263609,183765,390
