tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,895820,127656.01,"{0: 698121, 1: 194479, 2: 3220}",698121,194479,3220,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,665608,12653336.77,"{0: 21683, 1: 251801, 2: 384414, 3: 7710}",21683,251801,384414,7710,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Analamanga,MDG,4420173,380813.5,"{0: 3726672, 1: 684802, 2: 8699}",3726672,684802,8699,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,1060123,67274.25,"{0: 789743, 1: 270380}",789743,270380,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Androy,MDG,316013,334.17,{0: 316013},316013,0,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Anosy,MDG,178279,43774.84,"{0: 110060, 1: 68219}",110060,68219,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,646573,4984.32,"{0: 644066, 1: 2507}",644066,2507,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,1110547,176964.44,"{0: 629657, 1: 479673, 2: 1217}",629657,479673,1217,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Atsinanana,MDG,990642,6133766.99,"{0: 43086, 1: 695746, 2: 251806, 3: 4}",43086,695746,251806,4,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Betsiboka,MDG,4636,0.09,{0: 4636},4636,0,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Bongolava,MDG,26480,0.45,{0: 26480},26480,0,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,1150834,21201132.96,"{0: 867, 1: 336198, 2: 800571, 3: 13198}",867,336198,800571,13198,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Ihorombe,MDG,459419,634342.0,"{0: 33604, 1: 390845, 2: 34970}",33604,390845,34970,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Itasy,MDG,632339,26651.14,"{0: 528268, 1: 104071}",528268,104071,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Menabe,MDG,13020,28.2,{0: 13020},13020,0,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Sava,MDG,59808,767.42,"{0: 55342, 1: 4466}",55342,4466,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Sofia,MDG,15315,0.57,{0: 15315},15315,0,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,1795163,5320712.66,"{0: 430352, 1: 1163155, 2: 201656}",430352,1163155,201656,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,1844273,34671233.53,"{1: 513052, 2: 1246896, 3: 84325}",0,513052,1246896,84325,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Seychelles,SYC,Farquhar,SYC,0,6.68,{0: 0},0,0,0,0,0,0
1990,SH081990,NONAME,1989-12-14 18:00,1990-01-05 18:00,OFCL,Tanzania,TZA,Arusha,TZA,0,850705.61,{3: 0},0,0,0,0,0,0
