tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2012,SH202012,KUENA,2012-06-03 12:00,2012-06-08 12:00,OFCL,Seychelles,SYC,0,52207.46,{2: 0},0,0,0,0,0,0
