tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,6564787,19979438.6,"{0: 3510465, 1: 2024942, 2: 980668, 3: 48712}"
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,6611319,407349538.72,"{0: 1158951, 1: 1429564, 2: 2038482, 3: 1371005, 4: 561193, 5: 52124}"
