tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
1985,SH331985,NONAME,1985-04-10 12:00,1985-04-19 00:00,OFCL,Madagascar,MDG,3721,0.65,{0: 3721}
1985,SH331985,NONAME,1985-04-10 12:00,1985-04-19 00:00,OFCL,Mauritius,MUS,50669,25204392.220000003,"{0: 6017, 3: 44652}"
