tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Mauritius,MUS,671031,586366.34,"{0: 635261, 1: 35770}"
1987,SH171987,NONAME,1987-02-10 12:00,1987-02-16 00:00,OFCL,Reunion,REU,963140,18926006.330000002,"{0: 2711, 1: 954953, 2: 5476}"
