tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
1988,SH181988,NONAME,1988-03-25 00:00,1988-04-01 06:00,OFCL,Madagascar,MDG,2417503,276155.27999999997,"{0: 2225267, 1: 192236}"
