tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2008,SH162008,HONDO,2008-02-02 06:00,2008-02-25 12:00,OFCL,Mauritius,MUS,1246279,6790778.91,{1: 1246279}
2008,SH162008,HONDO,2008-02-02 06:00,2008-02-25 12:00,OFCL,Reunion,REU,383236,831492.84,"{0: 209265, 1: 173879, 2: 92}"
