tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Analamanga,MDG.1.1_1,4709222,77342699.28999999,"{1: 26159, 2: 3858417, 3: 824646}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Bongolava,MDG.1.2_1,648480,5716546.58,"{0: 228, 1: 234275, 2: 410460, 3: 3517}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Itasy,MDG.1.3_1,730392,10526666.84,"{1: 214389, 2: 511876, 3: 4127}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Vakinankaratra,MDG.1.4_1,1869854,15894957.08,"{0: 3019, 1: 579757, 2: 1287078}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Diana,MDG.2.1_1,1025984,15764939.2,"{1: 309171, 2: 615091, 3: 96911, 4: 4811}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Sava,MDG.2.2_1,1097077,440906088.14,"{2: 46377, 3: 293142, 4: 538535, 5: 219023}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Amoron'i mania,MDG.3.1_1,706888,1602307.31,"{0: 56794, 1: 575258, 2: 74836}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Atsimo-Atsinana,MDG.3.2_1,1362894,1828073.37,"{0: 59455, 1: 1275872, 2: 27567}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Haute matsiatra,MDG.3.3_1,1202498,2557063.59,"{0: 45967, 1: 1064720, 2: 91811}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Ihorombe,MDG.3.4_1,587412,714404.32,"{0: 52555, 1: 529052, 2: 5805}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Vatovavy Fitovinany,MDG.3.5_1,1834786,119023.26,"{0: 1767791, 1: 66995}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Betsiboka,MDG.4.1_1,343258,4789883.38,"{1: 30494, 2: 287806, 3: 24958}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Boeny,MDG.4.2_1,1244940,3637328.5700000003,"{0: 28694, 1: 1012245, 2: 204001}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Melaky,MDG.4.3_1,466813,181326.77000000002,"{0: 349265, 1: 115258, 2: 2290}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Sofia,MDG.4.4_1,1662176,128497996.02,"{1: 120932, 2: 758828, 3: 617483, 4: 161148, 5: 3785}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Alaotra-Mangoro,MDG.5.1_1,1151415,40806321.45,"{1: 148131, 2: 367065, 3: 636219}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Analanjirofo,MDG.5.2_1,1226469,141358470.74,"{2: 380542, 3: 596438, 4: 248539, 5: 950}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Atsinanana,MDG.5.3_1,1298429,4848196.06,"{0: 110523, 1: 766714, 2: 421192}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Androy,MDG.6.1_1,1173328,2690745.9499999997,"{0: 379, 1: 1160158, 2: 12791}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Anosy,MDG.6.2_1,775873,2235286.16,"{0: 35, 1: 707848, 2: 67990}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Atsimo-Andrefana,MDG.6.3_1,1100195,265188.8,"{0: 724951, 1: 375244}"
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Menabe,MDG.6.4_1,523007,62947.64,"{0: 439297, 1: 83022, 2: 688}"
