tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Analamanga,MDG.1.1_1,4664990,1853903.3,"{0: 344899, 1: 4320091}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Bongolava,MDG.1.2_1,216132,6122.21,"{0: 215807, 1: 325}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Itasy,MDG.1.3_1,544958,114661.57999999999,"{0: 343262, 1: 201696}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Vakinankaratra,MDG.1.4_1,1420480,477813.69,"{0: 598432, 1: 822048}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Amoron'i mania,MDG.3.1_1,352463,20251.809999999998,"{0: 334645, 1: 17818}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Haute matsiatra,MDG.3.3_1,43742,106.56,{0: 43742}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Vatovavy Fitovinany,MDG.3.5_1,55338,3332.03,{0: 55338}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Betsiboka,MDG.4.1_1,55760,2613.09,"{0: 52771, 1: 2989}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Melaky,MDG.4.3_1,215493,6201.53,"{0: 215337, 1: 156}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Alaotra-Mangoro,MDG.5.1_1,1062632,1058455.32,"{0: 327399, 1: 717240, 2: 17993}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Analanjirofo,MDG.5.2_1,31116,375.74,{0: 31116}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Atsinanana,MDG.5.3_1,997255,339115.39,"{0: 660860, 1: 336179, 2: 216}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Menabe,MDG.6.4_1,9421,48.53,{0: 9421}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Angoche,MOZ.7.1_1,69,2504.55,{0: 69}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,Marromeu,MOZ.9.10_1,119,0.01,{0: 119}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Tete,MOZ.10_1,Mutarara,MOZ.10.10_1,37,0.01,{0: 37}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Chinde,MOZ.11.2_1,55582,1689.87,"{0: 54740, 1: 842}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Inhassunge,MOZ.11.6_1,96869,11296.81,"{0: 83684, 1: 13185}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Maganja da Costa,MOZ.11.8_1,116271,1160.85,{0: 116271}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Mocuba,MOZ.11.10_1,9133,10.14,{0: 9133}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Mopeia,MOZ.11.11_1,71391,594.06,{0: 71391}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Morrumbala,MOZ.11.12_1,217119,724.87,{0: 217119}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Namacurra,MOZ.11.13_1,193648,3046.76,{0: 193648}
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Nicoadala,MOZ.11.15_1,368931,16365.4,"{0: 356838, 1: 12093}"
1982,SH161982,NONAME,1982-01-30 00:00,1982-02-06 12:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Pebane,MOZ.11.16_1,23464,45.19,{0: 23464}
