tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2004,SH092004,NONAME,2004-01-25 06:00,2004-02-05 00:00,OFCL,Comoros,COM,73275,11444.630000000001,"{0: 64654, 1: 8621}"
2004,SH092004,NONAME,2004-01-25 06:00,2004-02-05 00:00,OFCL,Madagascar,MDG,20777438,92414867.08,"{0: 5142822, 1: 11264764, 2: 3431610, 3: 938242}"
2004,SH092004,NONAME,2004-01-25 06:00,2004-02-05 00:00,OFCL,Mayotte,MYT,51041,220692.65,"{0: 50780, 1: 261}"
