tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,94560,3029364.38,"{1: 37099, 2: 57461}"
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,140810,1647223.99,{1: 140810}
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,113523,2053490.3399999999,{1: 113523}
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,88800,1334432.55,"{1: 88741, 2: 59}"
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,148742,2910708.23,"{1: 126791, 2: 21951}"
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,365517,7399481.24,"{1: 170994, 2: 194523}"
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,111040,1510865.62,"{1: 104675, 2: 6365}"
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,113200,2870539.24,"{1: 72776, 2: 40424}"
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,70087,616972.89,{1: 70087}
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,140447,93129094.11,"{2: 30551, 3: 109896}"
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,308269,96158430.48,"{2: 291982, 3: 16287}"
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,201260,41609059.41,"{2: 200466, 3: 794}"
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,313164,79813692.23,"{2: 307746, 3: 5418}"
