tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,6084524,5653131.1,"{0: 739109, 1: 5315635, 2: 29780}"
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,229900,58852.1,"{0: 177629, 1: 51815, 2: 456}"
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,2509141,669513.06,"{0: 2056629, 1: 452512}"
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,817949,100212.56,"{0: 677513, 1: 140436}"
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,3668589,15674322.56,"{0: 337893, 1: 2065964, 2: 1262789, 3: 1943}"
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,2359,299637.91,{0: 2359}
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,174,11158.51,{0: 174}
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,570,200175.77,{0: 570}
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,228,138606.18,{0: 228}
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,70,26217.47,{0: 70}
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,12,4357.1,{0: 12}
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,139572,570724.59,"{0: 56261, 1: 83311}"
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,305764,3939707.75,"{0: 3499, 1: 302265}"
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,197235,6140104.43,"{0: 45686, 1: 151549}"
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,199858,2495281.81,"{0: 183748, 1: 16110}"
