tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,34253,954.29,{0: 34253}
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,94461,3498.5,{0: 94461}
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,94560,1885990.04,"{1: 87683, 2: 6877}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,140810,4195307.29,"{1: 86924, 2: 53886}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,113523,6062104.32,"{1: 1592, 2: 111931}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,88800,1945469.21,"{1: 50859, 2: 37941}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,148742,2440352.59,"{1: 146236, 2: 2506}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,365517,4898131.78,"{1: 328226, 2: 37291}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,111040,1525094.2,"{1: 111032, 2: 8}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,113200,2912057.35,"{1: 112355, 2: 845}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Rodriguez,MUS.10_1,44652,3083590.16,"{1: 3378, 2: 41274}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,70087,3347640.44,"{1: 10, 2: 70077}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,140447,1461162.1199999999,"{1: 140280, 2: 167}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,308269,6044359.23,"{1: 307911, 2: 358}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,201260,9660991.44,"{1: 182391, 2: 18869}"
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,313164,16324522.75,"{1: 254826, 2: 58338}"
