tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Analamanga,MDG.1.1_1,4709222,49854460.24,"{1: 610588, 2: 3884071, 3: 214563}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Bongolava,MDG.1.2_1,648480,24295525.630000003,"{1: 8227, 2: 306972, 3: 333281}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Itasy,MDG.1.3_1,730392,10251647.78,"{1: 140540, 2: 583455, 3: 6397}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Vakinankaratra,MDG.1.4_1,1869854,11531424.330000002,"{0: 2874, 1: 652898, 2: 1214082}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Diana,MDG.2.1_1,1025984,28480797.11,"{0: 149, 1: 294365, 2: 522226, 3: 192406, 4: 16020, 5: 818}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Sava,MDG.2.2_1,1097077,452810530.88,"{1: 3389, 2: 136287, 3: 272468, 4: 381757, 5: 303176}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Amoron'i mania,MDG.3.1_1,705347,1105417.35,"{0: 110283, 1: 571239, 2: 23825}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Atsimo-Atsinana,MDG.3.2_1,1340436,355592.0,"{0: 949545, 1: 390832, 2: 59}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Haute matsiatra,MDG.3.3_1,1202498,3190021.5700000003,"{0: 58578, 1: 969784, 2: 174136}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Ihorombe,MDG.3.4_1,587412,6255210.790000001,"{0: 6052, 1: 174141, 2: 405636, 3: 1583}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Vatovavy Fitovinany,MDG.3.5_1,1760602,123656.64,"{0: 1621424, 1: 139178}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Betsiboka,MDG.4.1_1,343258,51093927.519999996,"{2: 5241, 3: 283147, 4: 54870}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Boeny,MDG.4.2_1,1244940,153805155.85,"{2: 6966, 3: 1083798, 4: 154176}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Melaky,MDG.4.3_1,517797,28125150.87,"{2: 96130, 3: 421667}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Sofia,MDG.4.4_1,1662176,824355395.45,"{2: 2521, 3: 275899, 4: 871682, 5: 512074}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Alaotra-Mangoro,MDG.5.1_1,1151415,42480928.910000004,"{0: 33829, 1: 232615, 2: 440323, 3: 417744, 4: 26617, 5: 287}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Analanjirofo,MDG.5.2_1,1226469,340984795.75,"{1: 47914, 2: 474116, 3: 309907, 4: 133432, 5: 261100}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Atsinanana,MDG.5.3_1,1298093,2216223.5,"{0: 385472, 1: 843145, 2: 69476}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Androy,MDG.6.1_1,342188,38378.130000000005,"{0: 285691, 1: 56497}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Anosy,MDG.6.2_1,395886,1186714.84,"{0: 137634, 1: 169110, 2: 89142}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Atsimo-Andrefana,MDG.6.3_1,1494146,6652464.42,"{0: 295236, 1: 831078, 2: 360636, 3: 7196}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Menabe,MDG.6.4_1,969157,13421618.79,"{1: 395158, 2: 481774, 3: 92225}"
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mossuril,MOZ.7.12_1,30,111.33,{0: 30}
