tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Madagascar,MDG,12866337,32241615.76,"{0: 5706130, 1: 5033984, 2: 2080307, 3: 45916}"
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Mauritius,MUS,937579,4992912.47,"{0: 686934, 1: 250645}"
1980,SH081980,NONAME,1980-01-17 00:00,1980-01-29 00:00,OFCL,Reunion,REU,963140,175385122.54,"{1: 291185, 2: 671749, 3: 206}"
