tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Comoros,COM,Mwali,COM.1_1,67648,4567953.32,"{2: 53253, 3: 14395}"
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Comoros,COM,Njazídja,COM.2_1,461408,224547453.26,"{3: 318711, 4: 142697}"
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Comoros,COM,Nzwani,COM.3_1,363755,91948939.53999999,"{3: 354816, 4: 8939}"
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,2239653,205383.78999999998,"{0: 1942755, 1: 296898}"
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,4150,90753.64,{0: 4150}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,2185343,2495159.14,"{0: 922385, 1: 1163226, 2: 99732}"
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,5700,12.8,{0: 5700}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,26872,733.3199999999999,"{0: 25594, 1: 1278}"
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Acoua,MYT.1_1,4802,63435.28,{1: 4802}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Bandraboua,MYT.2_1,12848,162885.27000000002,{1: 12848}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Bandrele,MYT.3_1,10462,32773.94,{1: 10462}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Boueni,MYT.4_1,7614,143108.29,{1: 7614}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Chiconi,MYT.5_1,8615,34487.65,{1: 8615}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Chirongui,MYT.6_1,10610,26526.27,{1: 10610}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Dembeni,MYT.7_1,14271,10064.37,{1: 14271}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Dzaoudzi,MYT.8_1,16147,715534.76,{1: 16147}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Kani-Keli,MYT.9_1,5443,55393.39,{1: 5443}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Koungou,MYT.10_1,41150,549612.77,{1: 41150}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,M'tsangamouji,MYT.11_1,7178,29877.59,{1: 7178}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Mamoudzou,MYT.12_1,68646,199156.47,{1: 68646}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Mtsamboro,MYT.13_1,8487,131588.75,{1: 8487}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Ouangani,MYT.14_1,15883,12482.95,{1: 15883}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Pamandzi,MYT.15_1,12327,60183.64,{1: 12327}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Sada,MYT.16_1,12674,139268.28,{1: 12674}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,Tsingoni,MYT.17_1,13243,33849.13,{1: 13243}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,405565,48779.86,"{0: 349729, 1: 55836}"
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,17645,124.04,{0: 17645}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Outer Islands,SYC.20_1,135,12.84,{0: 135}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Tanzania,TZA,Lindi,TZA.10_1,5736,1.54,{0: 5736}
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Tanzania,TZA,Mtwara,TZA.15_1,226419,7646.05,"{0: 215682, 1: 10737}"
