tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,1290931,3406262550.91,"{3: 97154, 4: 1172646, 5: 21131}"
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Reunion,REU,963140,4925342597.19,"{3: 478903, 4: 483910, 5: 327}"
