tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Comoros,COM,Mwali,COM.1_1,,No Adm2,67648,8172840.609999999,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Comoros,COM,Njazídja,COM.2_1,,No Adm2,84414,3481.87,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Comoros,COM,Nzwani,COM.3_1,,No Adm2,363755,793920.1599999999,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Madagascar,MDG,Antsiranana,MDG.2_1,Diana,MDG.2.1_1,953972,6564504.319999999,"{0: 268872, 1: 421979, 2: 162824, 3: 100250, 4: 47}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Madagascar,MDG,Antsiranana,MDG.2_1,Sava,MDG.2.2_1,258435,45404.86,"{0: 201285, 1: 57150}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Madagascar,MDG,Mahajanga,MDG.4_1,Boeny,MDG.4.2_1,365,0.22,{0: 365}
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Madagascar,MDG,Mahajanga,MDG.4_1,Sofia,MDG.4.4_1,68924,1061.95,"{0: 68908, 1: 16}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mauritius,MUS,Agalega Islands,MUS.1_1,,No Adm2,262,1018593.39,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Acoua,MYT.1_1,,No Adm2,4802,25119858.34,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Bandraboua,MYT.2_1,,No Adm2,12848,59711764.69,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Bandrele,MYT.3_1,,No Adm2,10462,86958032.45,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Boueni,MYT.4_1,,No Adm2,7614,38828861.64,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Chiconi,MYT.5_1,,No Adm2,8615,23409140.630000003,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Chirongui,MYT.6_1,,No Adm2,10610,55952969.76,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Dembeni,MYT.7_1,,No Adm2,14271,66725441.7,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Dzaoudzi,MYT.8_1,,No Adm2,16147,113919331.72,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Kani-Keli,MYT.9_1,,No Adm2,5443,27676542.9,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Koungou,MYT.10_1,,No Adm2,41150,259403819.48,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,M'tsangamouji,MYT.11_1,,No Adm2,7178,38310992.38,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Mamoudzou,MYT.12_1,,No Adm2,68646,437858958.81,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Mtsamboro,MYT.13_1,,No Adm2,8487,47768309.76,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Ouangani,MYT.14_1,,No Adm2,15883,41713279.56,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 18:00,JTWC,Mayotte,MYT,Pamandzi,MYT.15_1,,No Adm2,12327,94343895.48,"{2: 45243, 3: 22405, 0: 84414, 1: 333309, 4: 262}"
