tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,919956,5136.51,{0: 919956}
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,2123061,54511092.910000004,"{0: 5, 1: 662159, 2: 732890, 3: 727997, 4: 10}"
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,2132847,529303.5900000001,"{0: 1666800, 1: 458986, 2: 7061}"
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,3569750,16846400.91,"{0: 670302, 1: 2348753, 2: 408740, 3: 141955}"
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,1221276,2118718.94,"{0: 795307, 1: 327653, 2: 97180, 3: 1136}"
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,4290917,86328896.04,"{0: 756476, 1: 1112237, 2: 1392595, 3: 1029609}"
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,253,10410.45,{0: 253}
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,4157835,15478616.42,"{0: 2331574, 1: 1115281, 2: 614332, 3: 96648}"
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,5050,86934.67,{0: 5050}
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,3432290,16589417.49,"{0: 1461442, 1: 1572097, 2: 276784, 3: 121967}"
