tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2022,SH192022,GOMBE,2022-03-06 00:00,2022-03-12 06:00,OFCL,Madagascar,MDG,1267132,159615.36,"{0: 1055942, 1: 211098, 2: 92}"
2022,SH192022,GOMBE,2022-03-06 00:00,2022-03-12 06:00,OFCL,Mozambique,MOZ,7743819,399244747.75,"{0: 1441340, 1: 1856151, 2: 1548262, 3: 2465357, 4: 419339, 5: 13370}"
