tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2020,SH222020,HEROLD,2020-03-13 06:00,2020-03-19 18:00,OFCL,Madagascar,MDG,1599626,2216496.2,"{0: 1007590, 1: 466885, 2: 122358, 3: 2793}"
2020,SH222020,HEROLD,2020-03-13 06:00,2020-03-19 18:00,OFCL,Mauritius,MUS,47065,8227579.08,"{0: 2413, 2: 44517, 3: 135}"
