tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,94560,191948.12,"{0: 104, 1: 94456}"
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,140810,1341176.09,"{1: 140746, 2: 64}"
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,113523,1729799.35,"{1: 112004, 2: 1519}"
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,88800,444732.54,{1: 88800}
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,148742,492355.61,{1: 148742}
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,365517,583896.47,"{0: 2678, 1: 362839}"
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,111040,79418.26,{1: 111040}
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,113200,561301.94,{1: 113200}
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,70087,426552.0,{1: 70087}
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,23,21000.36,{0: 23}
