tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2025,SH072025,DIKELEDI,2024-12-29 12:00,2025-01-18 00:00,OFCL,Madagascar,MDG,4944172,139444071.38503352,"{0: 1990856, 1: 1201711, 2: 645478, 3: 1003688, 4: 102439}"
2025,SH072025,DIKELEDI,2024-12-29 12:00,2025-01-18 00:00,OFCL,Mozambique,MOZ,2406933,42521022.06889434,"{0: 641553, 1: 550590, 2: 858515, 3: 355324, 4: 951}"
